t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
258.27,3.061,2.126,4.672
258.79,2.997,1.314,1.407
259.31,3.118,1.314,4.668
259.82,3.099,1.314,4.67
260.34,3.114,2.126,4.668
260.98,3.021,1.314,4.67
261.52,2.987,1.427,1.609
262.04,3.107,2.126,4.668
262.66,3.053,2.126,4.675
263.18,2.985,1.314,1.407
263.7,3.072,2.126,4.668
264.21,3.062,2.126,4.67
264.71,3.107,1.314,3.058
265.23,3.097,1.771,4.668
265.74,3.067,2.126,4.67
266.25,3.081,1.314,3.058
266.77,3.077,2.126,4.668
267.35,3.039,1.314,4.668
267.93,2.994,1.461,2.062
268.47,3.072,2.126,4.668
269.22,3.022,1.314,4.67
269.8,2.988,1.314,1.407
270.32,3.11,2.126,4.668
270.83,3.072,2.126,4.675
271.34,3.11,1.314,3.058
271.85,3.118,1.314,4.668
272.37,3.091,1.314,4.675
272.88,3.115,2.126,4.668
273.52,3.022,1.314,4.67
274.08,2.988,1.314,1.407
274.61,3.08,2.126,4.668
275.31,2.992,1.314,4.668
275.82,2.988,1.314,1.407
276.34,3.088,2.126,4.668
277.49,3.026,1.314,4.67
278.04,2.993,1.427,1.508
278.58,3.065,2.126,4.668
279.22,3.026,1.314,4.675
279.76,2.989,1.398,2.062
280.29,3.115,2.143,4.668
280.79,3.067,2.126,4.668
281.3,3.019,1.314,3.058
281.81,3.077,2.126,4.668
282.8,3.04,1.314,4.668
283.31,3.041,1.427,1.609
283.93,3.082,2.126,4.668
284.91,3.031,1.314,4.672
285.45,2.992,1.314,1.407
285.98,3.088,2.126,4.668
286.57,3.0,1.314,4.668
287.08,2.992,1.314,1.407
287.69,3.073,2.126,4.668
288.47,3.046,1.314,4.668
288.99,3.027,1.34,4.668
289.5,3.111,2.126,4.668
290.77,3.023,1.314,4.668
291.32,2.99,1.434,2.062
291.85,3.091,2.126,4.668
292.63,3.059,2.126,4.675
293.14,2.99,1.814,2.248
293.66,3.065,1.322,4.668
294.17,3.023,1.314,4.67
294.68,2.985,1.314,3.058
295.19,3.016,1.314,4.675
295.7,3.03,1.314,4.675
296.21,3.086,2.126,4.668
296.81,3.059,2.126,4.67
297.32,2.985,1.314,1.407
297.84,3.068,1.372,4.67
298.35,3.01,1.327,4.67
298.87,3.104,2.193,4.668
299.64,3.019,1.314,4.67
300.19,2.985,1.314,1.407
300.71,3.101,2.126,4.668
301.26,3.063,2.126,4.67
301.79,2.99,1.402,2.062
302.31,3.015,1.314,4.67
302.83,3.125,1.314,4.67
303.35,3.051,2.126,4.668
304.07,3.019,1.314,4.672
304.6,2.99,1.855,2.062
305.13,3.103,1.32,4.668
305.64,3.067,2.126,4.675
306.15,3.039,2.126,4.668
306.93,2.993,1.314,4.668
307.44,2.984,1.314,1.407
307.96,3.124,2.126,4.668
308.97,3.066,2.126,4.672
309.48,2.993,1.408,2.062
310.0,3.076,2.126,4.668
310.57,3.07,2.126,4.67
311.08,2.993,1.411,2.062
311.6,3.06,2.126,4.668
312.11,3.06,2.126,4.675
312.63,3.003,1.314,1.407
313.15,3.107,1.314,4.668
313.66,3.088,1.771,4.67
314.17,3.112,2.126,4.668
314.97,3.002,1.314,4.668
315.55,2.99,1.44,2.062
316.07,3.065,2.126,4.668
316.78,3.019,1.314,4.675
317.33,2.99,1.427,1.609
317.86,3.073,2.126,4.668
318.37,3.067,2.126,4.67
318.88,3.003,1.314,3.058
319.39,3.061,2.126,4.668
319.89,3.02,1.314,4.668
320.47,2.987,1.398,2.062
321.02,3.122,2.126,4.668
321.98,3.121,1.314,4.668
322.5,3.027,1.329,4.668
323.01,3.125,2.126,4.668
324.52,2.999,1.314,4.668
325.03,3.053,1.314,4.67
325.54,3.105,2.126,4.668
326.79,3.029,1.314,4.67
327.33,2.995,1.4,2.062
327.87,3.06,2.126,4.668
328.39,3.04,2.126,4.672
328.92,2.989,1.327,1.407
329.44,3.102,1.771,4.668
329.95,3.091,1.771,4.67
330.46,3.108,2.126,4.668
331.65,3.063,2.126,4.672
332.16,2.993,1.343,3.058
332.67,3.066,1.314,4.67
333.19,3.047,1.314,4.67
333.7,3.065,2.126,4.668
334.38,3.015,1.314,4.67
334.94,2.99,1.314,1.407
335.47,3.111,2.126,4.668
336.1,3.036,1.314,4.67
336.65,2.99,1.314,1.407
337.19,3.117,2.126,4.668
338.08,3.023,1.314,4.67
338.63,2.99,1.427,1.508
339.16,3.086,2.126,4.668
339.75,3.032,1.314,4.672
340.28,2.99,1.448,2.062
340.8,3.054,2.126,4.668
341.31,3.061,2.126,4.67
341.82,3.04,1.314,3.058
342.34,3.115,2.126,4.668
342.91,3.021,1.314,4.67
343.43,2.988,1.434,2.062
343.96,3.065,2.126,4.668
344.47,3.024,1.314,4.67
345.04,2.986,1.314,1.407
345.56,3.061,2.126,4.668
346.41,3.019,1.314,4.67
346.97,2.988,1.425,2.062
347.53,3.084,2.126,4.668
348.16,3.021,1.314,4.67
348.69,3.004,1.314,1.407
349.21,3.077,2.126,4.668
349.72,3.059,2.126,4.672
350.23,3.047,1.314,3.058
350.74,3.078,1.334,4.67
351.25,3.028,1.318,4.67
351.77,3.069,2.126,4.668
352.79,3.002,1.314,4.67
353.38,2.985,1.41,2.062
353.91,3.111,2.126,4.668
354.67,3.023,1.314,4.67
355.22,2.989,1.314,1.407
355.74,3.116,2.126,4.668
356.37,2.997,1.314,4.668
356.88,3.054,1.314,4.67
357.4,3.112,2.126,4.668
358.88,3.017,1.314,4.668
359.43,2.988,1.414,2.062
359.97,3.072,2.126,4.668
361.24,3.022,1.314,4.67
361.8,2.988,1.426,2.062
362.33,3.06,2.126,4.668
362.88,3.039,1.314,4.668
363.39,3.03,1.349,4.668
363.9,3.112,2.126,4.668
365.12,3.002,1.314,4.668
365.63,3.045,1.314,4.67
366.15,3.111,2.126,4.668
367.42,3.034,1.314,4.67
367.95,2.996,1.327,1.407
368.49,3.077,2.126,4.668
369.33,3.002,1.314,4.668
369.83,2.994,1.314,1.407
370.35,3.11,2.126,4.668
370.98,3.035,1.314,4.67
371.54,2.989,1.41,2.062
372.11,3.081,2.126,4.668
373.1,2.994,1.314,4.668
373.68,2.989,1.314,1.407
374.21,3.116,2.126,4.668
374.99,3.023,1.314,4.67
375.55,2.989,1.418,2.062
376.1,3.062,2.126,4.668
376.7,3.008,1.314,4.67
377.27,2.986,1.314,1.407
377.79,3.074,1.622,4.668
378.33,2.998,1.314,4.668
378.83,3.044,1.314,4.67
379.35,3.073,2.126,4.668
380.45,3.009,1.314,4.668
381.02,3.042,1.426,2.062
381.56,3.108,2.126,4.668
382.16,3.057,2.126,4.672
382.67,2.998,1.41,2.062
383.2,3.11,1.314,4.668
383.71,3.089,1.771,4.67
384.22,3.121,2.126,4.668
385.08,3.028,1.314,4.67
385.63,2.986,1.314,1.407
386.16,3.078,2.126,4.668
386.82,3.051,1.314,4.668
387.33,3.051,1.314,4.67
387.85,3.117,2.126,4.668
388.91,3.079,1.314,4.668
389.42,3.126,1.364,4.67
389.93,3.081,2.126,4.668
391.17,2.994,1.314,4.668
391.74,3.065,1.314,1.407
392.27,3.118,2.126,4.668
393.31,3.017,1.314,4.668
393.89,2.994,1.389,1.458
394.41,3.09,2.126,4.668
395.5,3.071,2.126,4.672
396.0,2.994,1.511,2.062
396.53,3.098,1.771,4.668
397.03,3.076,1.771,4.668
397.54,3.074,2.126,4.668
398.82,2.995,1.314,4.668
399.33,3.044,1.314,1.407
399.85,3.113,2.126,4.668
400.84,2.995,1.314,4.668
401.35,2.987,1.314,1.407
401.97,3.09,2.126,4.668
402.98,2.987,1.314,4.668
403.49,3.047,1.314,4.67
404.01,3.086,1.622,4.668
405.31,2.993,1.314,4.668
405.82,3.027,1.343,4.67
406.34,3.06,2.126,4.668
407.63,3.023,1.314,4.67
408.19,2.99,1.434,2.062
408.73,3.086,2.126,4.668
409.52,3.044,1.314,4.668
410.03,3.028,1.314,4.67
410.54,3.113,2.126,4.668
411.18,3.02,1.314,4.67
411.72,2.987,1.314,1.407
412.27,3.07,2.126,4.668
412.94,3.003,1.314,4.668
413.45,3.054,1.314,4.67
413.97,3.114,2.126,4.668
415.01,3.005,1.314,4.668
415.53,2.989,1.402,2.062
416.15,3.13,2.126,4.668
417.47,3.066,2.126,4.67
417.98,3.006,1.343,3.058
418.5,3.12,2.126,4.668
419.07,3.034,1.314,4.672
419.59,2.993,1.327,1.407
420.12,3.071,2.126,4.668
420.63,3.065,2.126,4.668
421.14,2.988,1.314,1.407
421.68,3.079,2.126,4.668
422.39,2.999,1.314,4.668
422.96,2.987,1.407,2.062
423.5,3.074,2.126,4.668
424.16,2.995,1.314,4.668
424.67,3.046,1.314,4.67
425.19,3.113,2.126,4.668
426.39,3.007,1.314,4.668
426.96,2.991,1.327,1.407
427.49,3.087,2.126,4.668
428.17,2.999,1.314,4.668
