t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
436.03,3.048,2.126,4.668
436.54,3.006,1.314,4.668
437.04,3.032,1.314,4.67
437.55,3.048,1.314,4.67
438.06,3.048,2.126,4.668
438.57,3.006,2.126,4.67
439.09,3.049,1.314,4.67
440.56,3.048,1.314,3.058
441.07,3.007,1.314,4.668
441.58,3.013,1.314,4.67
442.09,3.049,1.314,4.67
443.15,3.048,2.126,4.668
443.66,3.007,2.126,4.67
444.17,3.025,1.314,4.67
444.68,3.049,1.314,4.67
445.19,3.048,2.126,4.668
445.7,3.007,2.126,4.67
446.21,3.049,1.314,4.67
447.38,3.048,2.126,4.668
447.89,3.007,2.126,4.668
448.4,3.011,1.314,4.67
448.91,3.049,1.314,4.67
449.98,3.048,1.314,3.058
450.49,3.007,1.314,4.668
451.0,3.012,1.314,4.67
451.52,3.049,1.314,4.67
452.13,3.048,2.126,4.668
452.64,3.007,2.126,4.672
453.15,3.049,1.314,4.672
453.81,3.048,1.771,4.668
454.32,3.007,2.126,4.67
454.83,3.049,1.314,4.67
455.74,3.048,2.126,4.668
456.25,3.007,2.126,4.67
456.76,3.049,1.314,4.67
457.89,3.048,1.421,4.668
458.4,3.007,1.314,4.668
458.91,3.032,1.314,4.67
459.42,3.049,1.314,4.67
460.39,3.048,1.314,3.058
460.89,3.065,1.37,4.668
461.4,3.065,1.383,4.67
461.92,3.049,1.314,4.67
463.27,3.048,1.314,1.407
463.77,3.065,1.314,4.668
464.28,3.065,1.345,4.67
464.83,3.049,1.314,4.67
466.14,3.048,1.314,3.058
466.65,3.007,1.314,4.668
467.16,3.065,1.314,4.668
467.67,3.049,1.314,4.668
468.91,3.049,1.314,3.058
469.42,3.007,1.32,4.672
469.93,3.023,1.314,4.672
470.44,3.049,2.126,4.668
470.95,3.007,1.32,4.668
471.47,3.017,1.314,4.67
471.99,3.049,1.314,4.67
472.77,3.049,2.126,4.668
473.28,3.007,1.314,4.668
473.79,3.007,1.314,4.67
474.31,3.049,1.314,4.67
475.27,3.049,1.314,3.058
475.77,3.065,1.314,4.668
476.28,3.065,1.314,4.67
476.84,3.049,1.314,4.67
478.02,3.049,1.314,3.058
478.53,3.065,1.314,4.668
479.04,3.065,1.314,4.67
479.56,3.049,1.314,4.67
480.9,3.049,1.314,1.407
481.41,3.065,1.454,4.668
481.92,3.039,1.314,4.668
482.44,3.05,1.314,4.67
483.97,3.049,1.314,1.407
484.49,3.065,1.314,4.67
485.0,3.065,1.314,4.67
485.52,3.05,1.314,4.67
486.44,3.049,2.126,4.668
486.94,3.007,1.314,4.668
487.45,3.021,1.314,4.67
487.96,3.049,1.314,4.67
488.47,3.049,1.314,3.058
488.98,3.007,1.314,4.67
489.49,3.032,1.314,4.67
490.01,3.05,1.314,4.67
490.63,3.049,2.126,4.668
491.14,3.007,2.126,4.668
491.65,3.045,1.314,4.67
492.16,3.05,1.314,4.67
493.06,3.049,2.126,4.668
493.57,3.007,1.314,4.668
494.07,3.007,1.314,4.668
494.6,3.05,1.314,4.668
496.06,3.049,1.343,3.058
496.58,3.007,1.314,4.67
497.09,3.007,1.314,4.67
497.62,3.05,1.314,4.67
498.22,3.049,2.126,4.668
498.73,3.007,2.126,4.672
499.24,3.05,1.314,4.672
500.05,3.049,2.126,4.668
500.56,3.007,2.126,4.668
501.08,3.05,1.314,4.67
502.18,3.049,2.126,4.668
502.69,3.007,2.126,4.668
503.2,3.049,1.314,4.67
504.41,3.049,2.126,4.668
504.92,3.007,2.126,4.668
505.44,3.011,1.314,4.67
505.95,3.05,1.314,4.67
507.02,3.049,1.314,3.058
507.53,3.007,1.314,4.668
508.04,3.007,1.314,4.67
508.55,3.05,1.314,4.67
509.38,3.049,2.126,4.668
509.89,3.007,1.314,4.668
510.4,3.042,1.314,4.67
510.92,3.05,1.314,4.67
511.87,3.049,2.126,4.668
512.38,3.065,1.314,4.668
512.89,3.065,1.36,4.67
513.4,3.05,1.314,4.67
514.68,3.049,1.314,1.407
515.2,3.065,1.314,4.668
515.71,3.065,1.314,4.67
516.23,3.05,1.314,4.67
517.27,3.049,2.126,4.668
517.78,3.007,2.126,4.67
518.3,3.05,1.314,4.67
519.63,3.049,2.126,4.668
520.14,3.007,2.126,4.675
