cell_id,centroid_x,centroid_y,reddot,blackdot,score
1851,7594.36,2755.60,NaN,NaN,NaN
1852,7379.30,2479.28,0,0,0.0000
1853,7404.50,2762.79,0,0,0.0000
1854,7470.19,2518.60,0,0,0.0000
1855,891.06,3457.92,0,0,0.0000
1856,80.84,3846.54,2,3,0.0000
1857,839.79,3576.45,NaN,NaN,NaN
1858,886.54,3698.22,3,9,3.0000
1859,884.47,3337.81,NaN,NaN,NaN
1860,786.34,3516.44,NaN,NaN,NaN
1861,801.73,3334.32,NaN,NaN,NaN
1862,717.80,3257.12,NaN,NaN,NaN
1863,748.34,3345.17,0,0,0.0000
1864,760.91,3423.38,NaN,NaN,NaN
1865,27.22,3719.21,0,0,0.0000
1866,813.15,3468.87,0,0,0.0000
1867,57.06,3756.18,0,0,0.0000
1868,805.23,3428.05,NaN,NaN,NaN
1869,48.27,3930.48,NaN,NaN,NaN
1870,114.40,3845.84,NaN,NaN,NaN
1871,761.37,3257.42,0,0,0.0000
1872,1380.26,3918.51,2,3,0.0000
1873,972.38,3845.65,NaN,NaN,NaN
1874,1079.50,3753.21,2,1,0.0000
1875,1203.81,3703.63,2,3,0.0000
1876,996.89,3706.72,NaN,NaN,NaN
1877,1374.55,3775.30,2,4,2.0000
1878,1102.35,3549.72,NaN,NaN,NaN
1879,983.29,3344.61,NaN,NaN,NaN
1880,1200.31,3796.95,5,7,0.0000
1881,1275.75,3328.53,NaN,NaN,NaN
1882,1056.30,3966.40,2,6,3.0000
1883,930.52,3627.40,0,0,0.0000
1884,1123.49,3300.15,NaN,NaN,NaN
1885,1201.86,3477.62,2,6,3.0000
1886,897.67,3245.32,NaN,NaN,NaN
1887,1163.15,3923.25,2,5,2.5000
1888,1251.19,3380.69,4,5,0.0000
1889,1511.12,3916.92,2,3,0.0000
1890,1012.78,3434.77,4,8,2.0000
1891,1277.69,3625.32,0,0,0.0000
1892,1034.70,3554.92,NaN,NaN,NaN
1893,1026.67,3238.92,NaN,NaN,NaN
1894,1105.25,3374.32,0,0,0.0000
1895,1265.12,3696.21,NaN,NaN,NaN
1896,1213.94,3603.54,0,0,0.0000
1897,1122.01,3209.75,NaN,NaN,NaN
1898,1305.94,3596.86,0,0,0.0000
1899,1225.32,3423.26,NaN,NaN,NaN
1900,920.72,3908.06,NaN,NaN,NaN
1901,958.57,3488.09,NaN,NaN,NaN
1902,1094.57,3898.56,0,0,0.0000
1903,1070.54,3628.09,2,3,0.0000
1904,1390.18,3709.04,NaN,NaN,NaN
1905,936.98,3277.70,0,0,0.0000
1906,1088.67,3422.43,0,0,0.0000
1907,1192.42,3243.56,NaN,NaN,NaN
1908,1333.93,3553.45,NaN,NaN,NaN
1909,1152.14,3768.95,0,0,0.0000
1910,1516.00,3850.56,0,0,0.0000
1911,1117.68,3672.41,NaN,NaN,NaN
1912,1037.67,3869.42,0,0,0.0000
1913,2771.69,3750.33,2,6,3.0000
1914,3017.44,3675.91,2,4,2.0000
1915,2887.06,3893.93,3,8,2.6667
1916,2817.04,3833.87,0,0,0.0000
1917,2978.12,3592.07,3,3,0.0000
1918,3190.99,3277.72,0,0,0.0000
1919,2851.28,3726.24,2,3,0.0000
1920,2791.81,3590.27,NaN,NaN,NaN
1921,2795.09,3486.52,0,0,0.0000
1922,2759.55,3638.15,NaN,NaN,NaN
