cell_id,centroid_x,centroid_y,reddot,blackdot,score
1203,7307.25,1530.89,NaN,NaN,NaN
1204,7281.00,1056.28,NaN,NaN,NaN
1205,7159.73,1253.70,4,10,2.5000
1206,7415.50,1282.25,NaN,NaN,NaN
1207,7583.47,1402.89,NaN,NaN,NaN
1208,7143.77,1493.13,2,4,2.0000
1209,7705.68,1521.77,0,0,0.0000
1210,7601.02,1538.15,NaN,NaN,NaN
1211,7301.36,1614.80,2,4,2.0000
1212,7713.52,990.31,0,0,0.0000
1213,7095.48,1154.88,0,0,0.0000
1214,7284.53,1285.71,NaN,NaN,NaN
1215,7773.05,1591.12,NaN,NaN,NaN
1216,7545.82,918.98,2,3,0.0000
1217,7523.97,1571.68,NaN,NaN,NaN
1218,7731.18,1071.33,0,0,0.0000
1219,7409.30,1605.05,NaN,NaN,NaN
1220,7221.02,949.64,2,3,0.0000
1221,7719.46,910.73,NaN,NaN,NaN
1222,7356.86,1198.35,NaN,NaN,NaN
1223,7665.27,1196.53,0,0,0.0000
1224,7062.55,1498.58,0,0,0.0000
1225,7470.52,1456.77,2,5,2.5000
1226,7346.37,1121.12,3,3,0.0000
1227,7531.23,1090.14,0,0,0.0000
1228,7170.17,1054.13,NaN,NaN,NaN
1229,7702.23,1417.45,0,0,0.0000
1230,7053.42,1279.83,2,4,2.0000
1231,7303.43,898.22,NaN,NaN,NaN
1232,7256.84,1136.26,NaN,NaN,NaN
1233,7444.34,1559.17,NaN,NaN,NaN
1234,7573.43,1563.07,NaN,NaN,NaN
1235,7491.87,1637.23,NaN,NaN,NaN
1236,7559.42,1644.56,3,6,2.0000
1237,7761.49,1648.97,NaN,NaN,NaN
1238,7715.61,1169.53,NaN,NaN,NaN
1239,7791.60,1115.07,3,5,0.0000
1240,7062.69,1052.50,NaN,NaN,NaN
1241,7440.37,1185.39,0,0,0.0000
1242,7567.20,1300.19,2,2,0.0000
1243,7516.26,1250.42,NaN,NaN,NaN
1244,7770.09,1182.16,3,6,2.0000
1245,7231.28,1255.08,NaN,NaN,NaN
1246,7677.91,1600.04,0,0,0.0000
1247,7183.72,1124.81,NaN,NaN,NaN
1248,7070.96,1227.66,2,3,0.0000
1249,7499.54,1298.39,NaN,NaN,NaN
1250,7465.95,1343.03,NaN,NaN,NaN
1251,7367.05,913.01,2,3,0.0000
1252,7200.22,1625.74,NaN,NaN,NaN
1253,7513.82,1373.83,4,4,0.0000
1254,7101.84,1111.61,0,0,0.0000
1255,7285.43,988.63,0,0,0.0000
1256,7195.35,1474.86,0,0,0.0000
1257,7620.89,917.38,0,0,0.0000
1258,7295.26,1481.07,0,0,0.0000
1259,7263.07,930.70,NaN,NaN,NaN
1260,7453.56,918.89,0,0,0.0000
1261,7802.69,923.59,NaN,NaN,NaN
1262,7643.12,1450.40,NaN,NaN,NaN
1263,7403.14,908.85,0,0,0.0000
1264,7739.99,1447.52,0,0,0.0000
1265,7300.05,1354.67,NaN,NaN,NaN
1266,7191.84,1198.94,0,0,0.0000
1267,7229.10,1434.11,0,0,0.0000
1268,7539.16,1472.77,NaN,NaN,NaN
1269,7767.94,1532.47,0,0,0.0000
1270,7271.75,1229.11,NaN,NaN,NaN
1271,7613.82,1484.65,2,2,0.0000
1272,7666.67,1397.61,0,0,0.0000
1273,7277.32,1200.00,0,0,0.0000
1274,7748.38,1128.63,0,0,0.0000
1275,7219.29,1034.00,0,0,0.0000
1276,7091.41,955.00,3,3,0.0000
1277,7388.79,1471.90,NaN,NaN,NaN
1278,7370.17,1060.58,0,0,0.0000
1279,7485.58,1202.34,0,0,0.0000
1280,7780.19,926.21,0,0,0.0000
1281,7518.36,1419.47,NaN,NaN,NaN
1282,7207.52,1161.91,NaN,NaN,NaN
1283,8093.60,1580.74,NaN,NaN,NaN
1284,8398.74,904.61,NaN,NaN,NaN
1285,8389.36,1201.73,NaN,NaN,NaN
1286,8509.61,1520.48,0,0,0.0000
1287,8214.34,1296.98,NaN,NaN,NaN
1288,8220.96,1154.85,NaN,NaN,NaN
1289,8310.09,1256.50,2,5,2.5000
1290,7815.55,1045.19,NaN,NaN,NaN
1291,8492.06,1399.42,0,0,0.0000
1292,8265.86,1399.82,NaN,NaN,NaN
1293,8525.71,1013.69,NaN,NaN,NaN
1294,8196.68,1007.42,0,0,0.0000
1295,8197.59,1453.74,NaN,NaN,NaN
1296,8102.10,953.18,NaN,NaN,NaN
1297,8276.27,1022.10,NaN,NaN,NaN
1298,8423.54,1388.10,NaN,NaN,NaN
1299,8373.13,1606.99,3,6,2.0000
1300,8473.43,1658.15,0,0,0.0000
1301,8116.44,1038.18,NaN,NaN,NaN
1302,7970.80,1485.59,NaN,NaN,NaN
1303,8283.49,905.99,0,0,0.0000
1304,8430.80,1315.54,2,1,0.0000
1305,8329.45,1562.61,NaN,NaN,NaN
1306,8017.58,1417.62,NaN,NaN,NaN
1307,7988.97,1618.83,2,2,0.0000
1308,8180.34,1536.58,0,0,0.0000
1309,8331.38,1043.93,NaN,NaN,NaN
1310,8157.48,1343.15,NaN,NaN,NaN
1311,8404.47,1066.84,NaN,NaN,NaN
1312,8434.46,1565.84,NaN,NaN,NaN
1313,7879.04,1615.06,0,0,0.0000
1314,8083.45,1259.84,NaN,NaN,NaN
1315,8099.32,1159.11,NaN,NaN,NaN
1316,8527.48,1173.37,NaN,NaN,NaN
1317,8025.26,1037.82,0,0,0.0000
1318,8550.37,1443.43,NaN,NaN,NaN
1319,8465.78,1138.94,2,3,0.0000
1320,8524.02,1113.54,0,0,0.0000
1321,8500.75,1305.83,2,2,0.0000
1322,8004.64,929.63,NaN,NaN,NaN
1323,8116.32,1353.31,NaN,NaN,NaN
1324,8332.10,1418.18,NaN,NaN,NaN
1325,7903.14,1372.84,NaN,NaN,NaN
1326,8110.75,1450.78,0,0,0.0000
1327,7928.82,1515.08,NaN,NaN,NaN
1328,7936.87,1205.45,NaN,NaN,NaN
1329,7949.60,1262.43,0,0,0.0000
1330,7839.29,1516.97,NaN,NaN,NaN
1331,8157.38,1109.24,NaN,NaN,NaN
1332,8535.28,1609.94,NaN,NaN,NaN
1333,8087.24,1394.47,NaN,NaN,NaN
1334,7896.31,1274.54,2,4,2.0000
1335,8462.69,1048.79,2,4,2.0000
1336,8155.93,1442.42,NaN,NaN,NaN
1337,8141.03,1229.78,0,0,0.0000
1338,7983.68,1322.18,3,8,2.6667
1339,8021.45,1301.25,NaN,NaN,NaN
1340,8403.85,1471.05,0,0,0.0000
1341,7892.92,1486.64,NaN,NaN,NaN
1342,8509.20,1253.67,NaN,NaN,NaN
1343,7959.81,939.15,0,0,0.0000
1344,8163.18,1183.71,NaN,NaN,NaN
1345,8281.02,956.16,NaN,NaN,NaN
1346,7845.85,1568.91,NaN,NaN,NaN
1347,8035.05,1205.79,3,2,0.0000
1348,8059.05,1314.65,NaN,NaN,NaN
1349,8297.55,1341.44,NaN,NaN,NaN
1350,8442.26,980.97,NaN,NaN,NaN
1351,8378.69,1409.79,0,0,0.0000
1352,8363.89,1526.01,2,5,2.5000
1353,7948.17,1343.20,NaN,NaN,NaN
1354,8089.55,1003.55,3,3,0.0000
1355,8477.23,969.09,0,0,0.0000
1356,8180.70,1640.00,0,0,0.0000
1357,8346.58,1348.85,NaN,NaN,NaN
1358,8484.68,907.29,0,0,0.0000
1359,8394.80,1116.34,0,0,0.0000
