t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
522.4,3.118,0.468,2.185
523.56,3.05,0.453,2.185
524.07,3.12,0.466,2.185
525.21,2.962,0.482,2.181
525.72,3.062,0.866,2.185
526.5,3.051,0.467,2.185
527.01,3.104,0.539,2.185
528.6,3.054,0.453,2.185
529.11,3.118,0.453,2.185
529.62,2.962,0.453,0.531
530.13,2.944,0.453,0.531
530.63,3.02,0.512,2.185
531.14,3.017,0.453,2.181
531.66,3.061,0.467,2.185
532.54,3.111,0.453,2.185
533.05,3.119,0.46,2.185
534.5,2.961,0.453,0.531
535.01,2.946,0.453,0.531
535.57,3.018,0.453,0.531
536.08,3.109,0.453,0.531
536.58,3.196,0.453,0.531
537.09,3.285,0.453,0.531
537.59,3.374,0.453,0.531
538.1,3.481,0.453,0.531
538.62,3.59,0.453,0.531
539.13,3.697,0.453,0.531
539.64,3.804,0.453,0.531
540.14,3.904,0.453,0.531
