t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
549.02,2.94,0.466,0.531
549.54,2.949,0.453,2.185
550.05,2.989,0.453,2.181
550.56,3.01,0.469,2.185
551.83,3.039,0.453,2.185
552.35,3.117,0.469,2.185
554.05,3.047,0.453,2.185
554.56,3.106,0.462,2.185
556.01,3.039,0.453,2.185
556.52,3.126,0.466,2.185
557.87,2.943,0.453,0.531
558.4,3.07,1.206,2.185
559.22,3.118,0.453,2.185
559.73,3.109,0.463,2.185
561.42,2.95,0.625,1.185
561.95,3.121,0.453,2.185
562.5,2.947,0.594,1.185
563.03,2.941,0.453,0.531
563.65,3.016,0.538,2.185
564.18,2.92,0.453,0.531
564.71,3.055,1.319,2.185
565.62,3.112,0.453,2.185
566.14,3.107,0.467,2.185
567.68,3.044,0.453,2.185
568.2,2.932,0.453,0.531
568.92,3.007,0.453,0.531
569.42,3.086,0.453,0.531
569.93,3.173,0.453,0.531
570.44,3.259,0.453,0.531
570.96,3.363,0.453,0.531
571.46,3.47,0.453,0.531
571.97,3.582,0.453,0.531
572.48,3.683,0.453,0.531
572.98,3.772,0.453,0.531
573.49,3.896,0.453,0.531
